Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Mrfap1	6486.57614727791	-0.0905315933916147	0.148977801697773	-0.607685120601213	0.543396333454433	1
Zfp93	134.921894666101	-0.08276644703826	0.24448877765023	-0.338528614007253	0.734964867751565	1
Them7	0.379929691098257	-1.4775315264387	3.97918268075355	-0.371315329046138	0.710402681872313	NA
Pgbd1	47.3549272577688	0.217313583058665	0.403946869525298	0.537975658318737	0.590593853707822	1
Sec23ip	572.951179969698	0.0563159105571694	0.169769088308551	0.331720639594981	0.740100214194572	1
Tead1	234.592654922476	0.0216364075764729	0.235561049798123	0.0918505312954558	0.926816795543975	1
Tns1	684.914231559381	-0.248909442566353	0.199367946236654	-1.24849278565017	0.211850648749581	1
Gm9967	16.3823861049572	0.751378073923179	0.594952433156252	1.26292125563229	0.206617480248892	1
Fat2	3819.78969561725	0.0933943305148634	0.226812317776308	0.411769217080057	0.680508586054193	1
Snupn	226.002838814033	-0.0793595078017012	0.218046369362758	-0.363957024524783	0.715890101101632	1
Zfp457	7.9610788510887	0.462900260133987	0.82420197327849	0.561634496327003	0.574365072093859	1
Prl2c5	0.229068769766125	-0.449148181997208	4.55699349155478	-0.0985623926893002	0.921485730863977	NA
Slc6a2	100.118629114482	-0.605916862691169	0.931351117405458	-0.650578338681895	0.515318717023343	1
Gm9968	2.01631745704497	0.511285915384272	1.78371063893061	0.286641736739769	0.774386653486399	1
Stam2	348.047465630626	-0.133334974614405	0.189823579288785	-0.702415237948696	0.482420245139344	1
Fut9	1537.57397489835	0.120217743785738	0.223256243086446	0.538474275674294	0.590249660014288	1
Rnf212	0.262917592720887	-2.52039165799002	4.44015469714517	-0.567636001423671	0.570282156130101	NA
Fbxo6	329.80908592881	-0.118919673169664	0.200839589240942	-0.592112708550702	0.553775117386868	1
4933427D06Rik	0.499569125815389	0.33271805495623	3.42613237407609	0.0971118505151025	0.922637569994785	1
Map6	1964.72338926295	0.0237449371112134	0.174848308316277	0.135803070329179	0.891976963779056	1
Nell1	792.003284154802	0.0660502071783095	0.156764586755848	0.421333724313508	0.673511407409134	1
H2-Q5	2.73793629388633	-0.132373409192318	1.39179471473095	-0.0951098662692562	0.924227561454556	1
Atp10b	27.0454939979636	0.387080716688788	0.543473182375157	0.712235174138892	0.47631915912505	1
Fam136b-ps	0.376141218657819	-1.55861398939113	4.44015385135341	-0.351027023290206	0.725568075144397	NA
Pcdh9	1451.55750009807	-0.00247944780698818	0.1898147193931	-0.0130624633058795	0.98957795858495	1
Gm9970	0.256568291911791	0	4.56203898074461	0	1	NA
Nap1l5	8844.61729659853	0.153972988516303	0.192608550053369	0.799408896820208	0.424053353330872	1
Maf	659.466380014688	0.0899412507175639	0.17201234734024	0.522876712679587	0.601060051097883	1
Srsf11	1847.60469733089	0.226146077290793	0.175194262810785	1.29083038258528	0.196762499931383	1
Cd47	2489.25194174877	-0.0028910085544219	0.189718329696801	-0.0152384250854526	0.987841966430537	1
Gm7353	50.3094617594187	0.277378709926897	0.354127040332159	0.783274583230711	0.433465885410196	1
Alk	75.3590882268881	0.311450813231495	0.335769514580678	0.927573230167862	0.353628989204491	1
Zfp458	56.0653732418703	0.165787129552287	0.366257522623335	0.452651807298945	0.650799487164939	1
Soga1	585.020168693258	0.072754267499147	0.211509833336324	0.343975815930314	0.73086447367179	1
Ano5	28.1504333121195	0.308117208924617	0.49280156806941	0.625235853310475	0.53181627380576	1
Pprc1	299.396726325277	-0.00129326968196203	0.203987488800015	-0.00633994608968359	0.994941488786481	1
Epm2a	648.033653750851	-0.271217349439568	0.159346163063411	-1.70206388547704	0.0887433929894924	1
Gm14168	41.4604767380892	-0.0296279949995269	0.410444436226813	-0.072185154394819	0.942454559427824	1
Gm9974	1.01238199500843	2.46694674301634	2.83461932784885	0.870292077239335	0.384140807529787	1
Gucy2g	57.7372353613226	-0.410444527445932	0.955113078496077	-0.429733962068888	0.667389175485748	1
Cpsf6	1856.74903687311	0.121648518392061	0.179992256434559	0.675854177295065	0.49913323323509	1
Zcchc24	2000.07642500344	-0.0837149064408797	0.170362076304374	-0.491394025342309	0.62314778916293	1
Epha6	77.2807503345227	-0.001312929814144	0.352760268530066	-0.00372187553778353	0.997030379827214	1
Lair1	147.334910703104	0.196777604794875	0.233018937706241	0.844470439750035	0.398406574933505	1
Timd4	2.4183120914257	1.57503159095679	1.59184050382299	0.989440579740347	0.322447628565885	1
Kxd1	547.46312292322	0.0364637136705053	0.184544417111672	0.197587736552552	0.843367630455434	1
Ct55	7.80525248817012	0.250272717358132	0.894139315313342	0.279903492746459	0.77955154746807	1
Zfp459	12.8200028421645	-0.44743167078496	0.720309927406647	-0.621165492464974	0.534490741428878	1
Spink5	0.126405680324591	0	4.56203898076377	0	1	NA
Unc80	4376.55887659463	0.100184335071385	0.193834856334444	0.516854073441396	0.60525802962318	1
Tcp10b	3.48349587448482	0.153280695782932	1.42212652512186	0.107782741602261	0.914168033334188	1
Cdca7	78.4382668040662	0.123157378734346	0.432395675123514	0.284825648867016	0.775777720817571	1
B4galnt4	1047.84135963366	0.0118922998479697	0.212526973602947	0.0559566611539269	0.955376332422845	1
Hmcn2	6.72512992828615	1.5482966695995	1.07411702519389	1.44145994643369	0.14945478514764	1
Zfp580	279.31292964604	0.0639177661288088	0.192929722211751	0.331300773131553	0.74041730737749	1
Dach1	283.87364308384	-0.110205013557264	0.223801510361314	-0.492423010815899	0.622420335547938	1
Klhl25	210.64455368201	-0.0972789893216389	0.250493476870708	-0.388349391516688	0.697757490618872	1
Gpc3	81.5804472086928	-0.173279723368968	0.320952448113057	-0.539892200192626	0.589271377223376	1
Mettl4	252.849245914624	0.275008841425102	0.198548053981352	1.38509965678602	0.166021996856559	1
Zzef1	758.758824087999	0.119007411573531	0.160340769997177	0.742215542407747	0.45795675320423	1
Kbtbd11	2161.39339025468	-0.222737259363644	0.130460407732258	-1.70731690353724	0.0877631659407574	1
Gm5069	87.6188757697952	-0.155456086457359	0.305169857585682	-0.509408392058222	0.610465995218865	1
Cope	1605.76649291673	0.104322685922331	0.143544736794412	0.726760787278073	0.467372508329469	1
Gja6	0.745080938405356	0.94953001378665	2.84310087006942	0.333976899582696	0.738396990277705	1
Tmem191c	745.232091498592	-0.128296640366158	0.2358527330605	-0.543969275663418	0.586462615745936	1
4933401B06Rik	0.126602557562118	0.967289047152234	4.56203898076377	0.21202998291573	0.832083643091342	NA
Gm9978	0.375073452299931	0.501228574001242	4.0893287685175	0.122569889185738	0.902447699562261	NA
Klhl26	712.803499531969	-0.101581905599305	0.171343401218316	-0.592855662237468	0.553277752673106	1
Slain1	933.897525895638	-0.0867336812762677	0.174078924881512	-0.498243433748822	0.618312472270139	1
Ubl7	1296.83669913533	0.0256520061950857	0.151970222624073	0.168796266480051	0.865956895104993	1
Rras2	173.439410884495	-0.0140114847522	0.237952872831075	-0.0588834443791184	0.953044944640653	1
Paqr3	74.4588546255197	0.139723990395374	0.343348105420295	0.406945569786491	0.684047965607556	1
Ces2a	0.13262575090862	0.967289047152235	4.56203898076377	0.21202998291573	0.832083643091342	NA
Gm9979	1.96046370465844	0.00567157703289736	1.70270541518744	0.00333092088761167	0.997342314565038	1
Nap1l3	947.959261504504	-0.0208289686424887	0.188346122472052	-0.110588783931984	0.911942442052727	1
Ghr	120.190084741684	0.171258857862777	0.282839108897353	0.605499213070034	0.544847347395096	1
Rtl6	888.578982386334	-0.0933789574900787	0.197572880134599	-0.472630441113492	0.636476860596001	1
Gsdmc4	0.234754398857041	-1.41093686857463	4.55699349155478	-0.309620119315386	0.756849854655349	NA
Gemin6	81.3625492943764	-0.411061108794744	0.29679286547039	-1.3850100747646	0.166049386769455	1
Nkain3	11.609839238145	0.0883596409602828	0.758706233423373	0.116460939778488	0.907287240939197	1
Eef1d	2325.73960711821	0.113787763028041	0.166710589102532	0.682546703485391	0.494893321581077	1
Rybp-ps	0.373599081308334	0	4.12014429389796	0	1	NA
Gm7936	0.113223625936932	0.967289047152235	4.56203898076377	0.21202998291573	0.832083643091342	NA
Myh8	7.37498860722201	0.551069580906397	0.869291631533141	0.633929467300282	0.526126853773713	1
Abcd2	559.804422674552	0.29107678346264	0.187877008280918	1.54929432891233	0.121310982417616	1
Gm5160	0.64222211076765	1.02048766088593	3.1422700271059	0.324761287885185	0.74536174549683	1
Tcf7l1	87.2647560357459	-0.255055801520885	0.283244216542975	-0.900480174436985	0.36786477124081	1
Fmnl1	962.184567183028	-0.106489201307368	0.272858645448434	-0.39027241058225	0.696335122163007	1
Dnaaf3	18.2600544090039	-0.151176061415749	0.575741475059525	-0.262576291555371	0.792877175601768	1
Cldn17	1.4075188735792	-1.55982329970636	2.27418650008093	-0.685881874530013	0.492787600910185	1
Mta3	639.200490346405	-0.0500780128876097	0.219880979149701	-0.227750545232543	0.819840175450096	1
A230083G16Rik	21.3398240129895	-0.196030541214523	0.555579489447461	-0.352839773493943	0.724208564097718	1
Tescl	0.113223625936932	0.967289047152235	4.56203898076377	0.21202998291573	0.832083643091342	NA
1700034H15Rik	18.4349072365476	0.191184775547659	0.570403470111481	0.335174636140087	0.737493353961345	1
Zfp1	211.356583494587	0.275052447166805	0.236864299494966	1.16122373761374	0.2455509237616	1
Olfr357	0.113223625936932	0.967289047152235	4.56203898076377	0.21202998291573	0.832083643091342	NA
Elob	3150.16048218274	0.0896706246625578	0.187213210050947	0.478975947467358	0.631955739870703	1
Rnf181	1534.31011402084	0.0410448272786928	0.14052838198345	0.292075000788999	0.770229280193246	1
Izumo4	395.69865231231	0.104545426246085	0.19085724813775	0.547767649728611	0.583851454266479	1
Tafa3	42.999562703051	0.410539086617513	0.392476360928484	1.04602245507551	0.295550665101005	1
Per2	388.900148986767	0.521306473423222	0.228188405277669	2.28454409324117	0.0223395743061427	1
Abhd16b	0.495682986740731	-1.49347309656765	3.76572601929821	-0.396596324032618	0.691665163726088	1
Fancm	143.273191359435	0.293099273869891	0.240627182693987	1.21806385541501	0.223199707886667	1
Ubl4b	1.22304336615516	3.13587395580295	2.47719216882629	1.26589854241657	0.205549408324904	1
Ppp4r1l-ps	254.099360368253	0.185047754057425	0.203224409240544	0.91055870084186	0.362527939225484	1
Tmem69	137.962208872226	0.160360141902511	0.269896988760717	0.59415313464161	0.552409694950831	1
Tmem150a	104.619721591589	0.15999811300427	0.294340162783755	0.5435823351155	0.586728918447605	1
Zfp277	270.524955931459	0.113112880543954	0.209333273588983	0.54034830968175	0.588956848128075	1
Aasdh	113.075519082989	0.162194635116587	0.266754656464303	0.60802925529546	0.543168070882516	1
Gm14137	11.2723527648694	0.387146550573589	0.877282671661842	0.441301946429895	0.65899441719178	1
Fto	2522.18347860998	-0.10287494724377	0.132036278198412	-0.779141525703863	0.435896350932897	1
Krt28	35.1517540998831	0.0241237284017328	0.484074823018407	0.0498347099551912	0.960254106491776	1
Obox7	0.118909255027848	0	4.56203898076377	0	1	NA
Emc7	2263.01242872435	0.0294485219221876	0.146409107214338	0.201138593646882	0.840590205241624	1
Prr18	685.051201434536	-0.111900989546233	0.244416723193225	-0.457828695533936	0.647075518042869	1
Gm9987	5.40978620669184	-0.465663711885437	1.28939273017118	-0.361149633458547	0.717987591349286	1
Skint4	0.113223625936932	0.967289047152235	4.56203898076377	0.21202998291573	0.832083643091342	NA
Triqk	224.713628753882	0.0139658204931958	0.210391057422899	0.066380295171594	0.947075057772117	1
2810407A14Rik	9.02257624726115	-0.96336139218875	0.817081103612216	-1.17902786875115	0.238387078800924	1
Cldn23	4.25978368747439	-0.663791644962238	1.3095453906592	-0.506887084401172	0.612234048442104	1
Fut2	20.6485018639365	0.686462800652072	0.555253523271753	1.23630516850607	0.21634515065238	1
Irs1	98.4022166616566	-0.162093781557299	0.355970464697868	-0.455357389537577	0.648852144997122	1
Zkscan5	257.466342555452	0.125808023506059	0.206780664105653	0.608412899969114	0.542913657865154	1
Nod2	4.88335880813486	-0.431423604772969	1.07469962573416	-0.401436452048868	0.688098816244315	1
9330182L06Rik	626.640163716121	-0.0902284347428813	0.179824276543622	-0.501758919747376	0.615837113228947	1
Gm11541	0.126405680324591	0	4.56203898076377	0	1	NA
A430033K04Rik	257.208242344287	0.309121563710151	0.226490370402578	1.36483314129735	0.17230549986478	1
Ccdc7b	3.07343826522069	0.569371361991549	1.37396750178493	0.414399439034676	0.678581599689917	1
Zfp709	166.131060528052	-0.105591626480679	0.226348768151393	-0.466499673680816	0.640857881104468	1
Gm9989	7.36862069664103	-0.332812903039255	0.86856838766529	-0.383174091718737	0.701590686566218	1
Clca3a1	33.4062731590068	3.01769711622675	0.800527807310078	3.7696343445792	0.000163486889685161	0.220187797148435
9330154J02Rik	21.9316197668593	-0.217155356601858	0.561099274216355	-0.387017710734241	0.698743096427469	1
BC018473	2.67030069008525	3.12080494918023	2.1498454976706	1.45164150287157	0.146601312407249	1
Cyp3a11	4.1690465492912	3.09611008038395	1.68421309200053	1.83831255978799	0.0660163614151157	1
Rgs9bp	3.25575274910991	1.19075028379541	1.52134588455569	0.782695306756735	0.433806058915123	1
Mia3	1758.26040916084	0.0235308083845574	0.143133453892099	0.164397684431594	0.869418086330825	1
S100a8	344.309387818141	-1.56392647229957	0.901175324766306	-1.73542975414371	0.0826647137064193	1
Sag	24.2875816161275	-0.556480918984649	0.759221465444613	-0.732962573257546	0.46358125683551	1
Otulinl	198.968697318134	-0.199347778905681	0.318348878401659	-0.626192810562269	0.531188482288148	1
S100a9	373.866801870623	-1.54478781584293	0.863826581225492	-1.78830780322988	0.0737263616113029	1
Grik2	997.703005473954	0.088104916527203	0.158403801068812	0.556204560324466	0.578071022074902	1
Eif3b	1862.59753044908	0.0205431152734169	0.149765267019616	0.137168755361189	0.890897407043776	1
Gm5468	4.27599126400465	-1.36151855188862	1.1968020540989	-1.13763052730866	0.255274793897811	1
St3gal5	1574.94432370737	-0.0296048444199168	0.156741141285319	-0.188877305455027	0.850188981036636	1
H2-T22	497.784359406648	-0.00938683061953459	0.190989188083646	-0.0491484921933042	0.96080095889312	1
Fez2	1009.54393172866	-0.119626189686658	0.160363617912949	-0.745968388862341	0.455686510905374	1
B4galt6	2210.34740080176	0.0218718136387763	0.17699452863531	0.123573388439833	0.901653063905023	1
Gm9991	0.128284145955896	0	4.56203898076377	0	1	NA
Ticam2	7.66198759924959	-0.0458174035544562	0.900515139173681	-0.0508791041497632	0.959421856412956	1
Pgm3	142.695621063575	-0.0096682946246884	0.237822091218623	-0.0406534757774064	0.967572151858463	1
Unc93a2	0.126405680324591	0	4.56203898076377	0	1	NA
Trim34a	31.6470908669917	0.437405324452737	0.487135206838751	0.897913594238581	0.369231616599967	1
AI504432	438.951187018978	0.120307568410002	0.216834546868346	0.554835795990795	0.579006980375471	1
Socs6	285.358483492401	0.0217293508119835	0.18964934591224	0.114576460611885	0.908780838521956	1
Nanos3	13.508097382134	-0.267309941245615	0.695865219144043	-0.384140396576254	0.700874391958519	1
Car10	1496.6905974632	0.115222684698599	0.151410949950121	0.76099307703014	0.446661202283036	1
Cndp1	9.99105190834533	-0.219603186441407	0.745904355858955	-0.294411990916074	0.768443105310442	1
Cnot10	1111.13920896563	0.194570659938432	0.148018798699272	1.31449965577507	0.188678113857631	1
Col8a2	193.045111458818	-0.651725720946725	0.265956356045465	-2.45049876091442	0.0142658453626399	1
Snx32	1779.23314839715	0.140788028393384	0.157690102318758	0.892814617551536	0.371956457010462	1
4931417E11Rik	0.253205115124236	1.89080750303525	4.52186791336362	0.418147442442379	0.675839319807437	NA
Cfl1	13917.735034513	-0.029154207178403	0.149824818406086	-0.194588636839747	0.845714999502175	1
Tas2r135	0	NA	NA	NA	NA	NA
Pgpep1	338.550254651986	-0.0710655852916378	0.223153577918094	-0.318460434085989	0.750135702584901	1
Npm3	123.932440535141	0.00727275855090708	0.302789165297878	0.0240192166181121	0.980837280483737	1
R3hdm1	1618.954354717	0.149307423722984	0.206902620809853	0.72163137972138	0.470521141072688	1
Pard6g	198.005888042242	0.157443544113453	0.229406397614596	0.686308427971391	0.492518635435004	1
Lrguk	25.7932308320392	-0.186313357756962	0.544409777174812	-0.342229999475442	0.732177810454875	1
Cebpg	648.458032405621	0.00582445481858776	0.157006345559836	0.0370969389665083	0.970407712701063	1
Pla2g4a	69.2465032137407	0.115391532383648	0.353845072824621	0.326107500840742	0.74434302213262	1
Spock1	3062.87861842574	-0.140595834043997	0.152949418960744	-0.919230913064679	0.35797480516949	1
Cars2	210.394715906458	-0.137043255942874	0.225190487922118	-0.608565917714383	0.542812201088376	1
Ncoa4	274.333725440976	0.0893104230110846	0.245321006872604	0.36405534181369	0.715816683898223	1
Gm5447	0.731695049291312	-2.36619327475754	2.96707767766132	-0.797482753003824	0.425170715504422	1
Kcnq3	682.512336377214	-0.199983042145326	0.264029818639842	-0.757425972473659	0.448794700717044	1
Lrif1	332.480052276995	-0.0405123535661136	0.220749591545327	-0.183521760029147	0.854388646678333	1
Cep70	244.838247857334	0.0839528852608014	0.24447936200824	0.343394569468697	0.731301644376936	1
Dennd1b	251.207296598081	0.216532270338897	0.26067038856149	0.830674598422285	0.406157479941015	1
Lman1l	1.17140899379097	-1.3564825827779	2.42916028449549	-0.558416252495098	0.576560177262324	1
Gm11961	2.00704048707545	0.149694623215914	1.75182247810081	0.0854507948649001	0.931903012334267	1
